# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    7.354709419    1.177906545    1.177906498    0.948491098
    7.374749499    1.119436730    1.119436684    0.940334890
    7.394789579    1.037159897    1.037159857    0.927386038
    7.414829659    0.953418897    0.953418864    0.906047713
    7.434869739    0.889563717    0.889563693    0.884984166
    7.454909820    0.855920452    0.855920434    0.874560624
    7.474949900    0.852908015    0.852908001    0.875710577
    7.494989980    0.876094990    0.876094980    0.886732355
    7.515030060    0.920086186    0.920086179    0.909473005
    7.535070140    0.976250264    0.976250259    0.942490363
    7.555110220    1.030239630    1.030239625    0.977703266
    7.575150301    1.068497193    1.068497188    1.009390010
    7.595190381    1.086430467    1.086430463    1.037312006
    7.615230461    1.087791424    1.087791420    1.056170209
    7.635270541    1.079090551    1.079090549    1.054387268
    7.655310621    1.066175183    1.066175184    1.032439616
    7.675350701    1.052405539    1.052405543    1.008089366
    7.695390782    1.037935122    1.037935129    0.998793538
    7.715430862    1.021991109    1.021991118    1.013638159
    7.735470942    1.004256709    1.004256718    1.057056103
    7.755511022    0.986540832    0.986540841    1.130062523
    7.775551102    0.971559689    0.971559697    1.225017054
    7.795591182    0.962299300    0.962299307    1.321981679
    7.815631263    0.958085795    0.958085801    1.398548298
    7.835671343    0.948594625    0.948594630    1.444638937
    7.855711423    0.923378484    0.923378488    1.469684597
    7.875751503    0.880674949    0.880674951    1.494048725
    7.895791583    0.828027614    0.828027615    1.528232136
    7.915831663    0.781185313    0.781185313    1.564057195
    7.935871743    0.753981162    0.753981162    1.589353657
    7.955911824    0.750231772    0.750231772    1.604397143
    7.975951904    0.764842511    0.764842510    1.612752382
    7.995991984    0.787168110    0.787168108    1.610325458
    8.016032064    0.806612673    0.806612670    1.596770101
    8.036072144    0.819015569    0.819015565    1.580715750
    8.056112224    0.825398552    0.825398548    1.569632867
    8.076152305    0.828152767    0.828152762    1.559139314
    8.096192385    0.831391282    0.831391278    1.538422265
    8.116232465    0.840127660    0.840127657    1.511364214
    8.136272545    0.858609846    0.858609844    1.497766437
    8.156312625    0.886320589    0.886320587    1.504957205
    8.176352705    0.916103763    0.916103761    1.519420969
    8.196392786    0.942382858    0.942382857    1.537070641
    8.216432866    0.964539656    0.964539657    1.577844575
    8.236472946    0.981617448    0.981617449    1.659904062
    8.256513026    0.993606262    0.993606262    1.775110632
    8.276553106    1.001137137    1.001137136    1.893314310
    8.296593186    0.998923298    0.998923294    1.984681363
    8.316633267    0.977618049    0.977618042    2.030402246
    8.336673347    0.934464202    0.934464194    2.028482829
    8.356713427    0.875136037    0.875136028    2.002910460
    8.376753507    0.808556106    0.808556097    1.984211657
    8.396793587    0.744838901    0.744838893    1.982601709
    8.416833667    0.692669056    0.692669047    1.998848189
    8.436873747    0.655162489    0.655162480    2.035253728
    8.456913828    0.630899347    0.630899338    2.088320553
    8.476953908    0.616715779    0.616715769    2.150203264
    8.496993988    0.608538365    0.608538356    2.212537673
    8.517034068    0.604460011    0.604460003    2.257278862
    8.537074148    0.604634156    0.604634150    2.265970545
    8.557114228    0.607488260    0.607488254    2.246865742
    8.577154309    0.608037599    0.608037594    2.220778309
    8.597194389    0.601573921    0.601573917    2.195501017
    8.617234469    0.591010568    0.591010565    2.171700272
    8.637274549    0.586701412    0.586701411    2.150420160
    8.657314629    0.597629415    0.597629417    2.127705662
    8.677354709    0.625396987    0.625396990    2.094885077
    8.697394790    0.665386748    0.665386753    2.055512524
    8.717434870    0.709703623    0.709703629    2.029433609
    8.737474950    0.747443800    0.747443807    2.029706251
    8.757515030    0.768811042    0.768811047    2.043289352
    8.777555110    0.771679150    0.771679155    2.036411743
    8.797595190    0.764854238    0.764854241    1.976542427
    8.817635271    0.765797495    0.765797498    1.853678423
    8.837675351    0.787682319    0.787682321    1.688565925
    8.857715431    0.829228999    0.829229000    1.524120247
    8.877755511    0.876496508    0.876496507    1.400677033
    8.897795591    0.914013111    0.914013108    1.334732050
    8.917835671    0.935691858    0.935691855    1.319105203
    8.937875752    0.946563715    0.946563712    1.335591760
    8.957915832    0.953733941    0.953733939    1.364181640
    8.977955912    0.960759493    0.960759494    1.383813667
    8.997995992    0.968841291    0.968841294    1.384278164
    9.018036072    0.977165483    0.977165489    1.378134486
    9.038076152    0.984431713    0.984431723    1.377976586
    9.058116232    0.990805824    0.990805836    1.377285721
    9.078156313    0.994001507    0.994001519    1.365622416
    9.098196393    0.990230948    0.990230959    1.339242831
    9.118236473    0.980124811    0.980124820    1.294999622
    9.138276553    0.967073227    0.967073232    1.236085228
    9.158316633    0.955005255    0.955005257    1.175929349
    9.178356713    0.946058556    0.946058556    1.124356582
    9.198396794    0.936556647    0.936556646    1.080755154
    9.218436874    0.918649028    0.918649026    1.042218909
    9.238476954    0.888479747    0.888479745    1.009519827
    9.258517034    0.850842686    0.850842685    0.984957033
    9.278557114    0.815577549    0.815577547    0.967916782
    9.298597194    0.792213975    0.792213973    0.951972130
    9.318637275    0.785190437    0.785190434    0.931805984
    9.338677355    0.790566204    0.790566202    0.914831222
    9.358717435    0.800892596    0.800892594    0.916029819
    9.378757515    0.814230611    0.814230609    0.944488434
    9.398797595    0.831919135    0.831919133    0.998916186
    9.418837675    0.848719977    0.848719974    1.068579204
    9.438877756    0.851775261    0.851775258    1.140979825
    9.458917836    0.835334954    0.835334951    1.217080976
    9.478957916    0.810354337    0.810354335    1.311568136
    9.498997996    0.792666955    0.792666953    1.431459783
    9.519038076    0.791783093    0.791783093    1.565368265
    9.539078156    0.808008810    0.808008811    1.698251640
    9.559118236    0.832850721    0.832850724    1.825604036
    9.579158317    0.856270145    0.856270150    1.943229021
    9.599198397    0.876348034    0.876348041    2.043598497
    9.619238477    0.898495134    0.898495142    2.133925700
    9.639278557    0.922173176    0.922173185    2.235270472
    9.659318637    0.935660617    0.935660627    2.354513376
    9.679358717    0.932370084    0.932370093    2.470620117
    9.699398798    0.921231514    0.921231522    2.547311415
    9.719438878    0.913540358    0.913540365    2.555910101
    9.739478958    0.913366183    0.913366190    2.495316391
    9.759519038    0.923120283    0.923120289    2.394239577
    9.779559118    0.943605524    0.943605529    2.286038961
    9.799599198    0.968058678    0.968058683    2.194983347
    9.819639279    0.985145237    0.985145241    2.148026327
    9.839679359    0.990476972    0.990476976    2.163806411
    9.859719439    0.989433768    0.989433770    2.239581827
    9.879759519    0.988522639    0.988522641    2.349906154
    9.899799599    0.994672018    0.994672019    2.448942055
    9.919839679    1.011448693    1.011448694    2.507266926
    9.939879760    1.030434079    1.030434079    2.537910256
    9.959919840    1.039135386    1.039135386    2.560332476
    9.979959920    1.033593911    1.033593910    2.581767835
   10.000000000    1.015768261    1.015768260    2.602883975
