# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:     1.023121043    1.022019993    1.022474017
    0.347297297    1.418848420    1.417128371    1.417837390
    0.352252252    1.419805366    1.418080192    1.418791323
    0.357207207    1.420781152    1.419050749    1.419764036
    0.362162162    1.421776050    1.420040312    1.420755798
    0.367117117    1.422790335    1.421049156    1.421766885
    0.372072072    1.423824293    1.422077564    1.422797580
    0.377027027    1.424878217    1.423125827    1.423848177
    0.381981982    1.425952409    1.424194245    1.424918975
    0.386936937    1.427047178    1.425283127    1.426010283
    0.391891892    1.428162844    1.426392789    1.427122420
    0.396846847    1.429299733    1.427523557    1.428255711
    0.401801802    1.430458184    1.428675766    1.429410493
    0.406756757    1.431638543    1.429849760    1.430587111
    0.411711712    1.432841167    1.431045896    1.431785921
    0.416666667    1.434066423    1.432264536    1.433007288
    0.421621622    1.435314688    1.433506057    1.434251589
    0.426576577    1.436586351    1.434770845    1.435519211
    0.431531532    1.437881812    1.436059297    1.436810552
    0.436486486    1.439201482    1.437371822    1.438126022
    0.441441441    1.440545785    1.438708842    1.439466043
    0.446396396    1.441915156    1.440070788    1.440831050
    0.451351351    1.443310044    1.441458108    1.442221490
    0.456306306    1.444730912    1.442871260    1.443637823
    0.461261261    1.446178235    1.444310718    1.445080522
    0.466216216    1.447652503    1.445776969    1.446550078
    0.471171171    1.449154221    1.447270514    1.448046991
    0.476126126    1.450683909    1.448791869    1.449571782
    0.481081081    1.452242103    1.450341569    1.451124982
    0.486036036    1.453829354    1.451920160    1.452707143
    0.490990991    1.455446231    1.453528209    1.454318831
    0.495945946    1.457093321    1.455166299    1.455960630
    0.500900901    1.458771229    1.456835029    1.457633144
    0.505855856    1.460480577    1.458535021    1.459336992
    0.510810811    1.462222009    1.460266913    1.461072817
    0.515765766    1.463996188    1.462031364    1.462841277
    0.520720721    1.465803798    1.463829054    1.464643056
    0.525675676    1.467645545    1.465660684    1.466478856
    0.530630631    1.469522157    1.467526979    1.468349404
    0.535585586    1.471434387    1.469428686    1.470255448
    0.540540541    1.473383010    1.471366576    1.472197763
    0.545495495    1.475368829    1.473341447    1.474177146
    0.550450450    1.477392671    1.475354121    1.476194423
    0.555405405    1.479455391    1.477405449    1.478250447
    0.560360360    1.481557875    1.479496308    1.480346098
    0.565315315    1.483701034    1.481627607    1.482482285
    0.570270270    1.485885813    1.483800284    1.484659951
    0.575225225    1.488113189    1.486015309    1.486880067
    0.580180180    1.490384170    1.488273685    1.489143639
    0.585135135    1.492699801    1.490576451    1.491451707
    0.590090090    1.495061163    1.492924680    1.493805349
    0.595045045    1.497469373    1.495319482    1.496205678
    0.600000000    1.499925589    1.497762009    1.498653848
    0.604954955    1.502431009    1.500253450    1.501151051
    0.609909910    1.504986873    1.502795040    1.503698524
    0.614864865    1.507594467    1.505388054    1.506297548
    0.619819820    1.510255122    1.508033818    1.508949450
    0.624774775    1.512970219    1.510733701    1.511655604
    0.629729730    1.515741188    1.513489126    1.514417436
    0.634684685    1.518569512    1.516301567    1.517236424
    0.639639640    1.521456730    1.519172553    1.520114101
    0.644594595    1.524404437    1.522103669    1.523052055
    0.649549550    1.527414289    1.525096560    1.526051938
    0.654504505    1.530488005    1.528152936    1.529115461
    0.659459459    1.533627370    1.531274569    1.532244403
    0.664414414    1.536834235    1.534463300    1.535440609
    0.669369369    1.540110526    1.537721043    1.538705997
    0.674324324    1.543458243    1.541049783    1.542042559
    0.679279279    1.546879462    1.544451586    1.545452366
    0.684234234    1.550376345    1.547928598    1.548937568
    0.689189189    1.553951137    1.551483052    1.552500405
    0.694144144    1.557606173    1.555117267    1.556143203
    0.699099099    1.561343883    1.558833659    1.559868382
    0.704054054    1.565166796    1.562634740    1.563678462
    0.709009009    1.569077541    1.566523123    1.567576062
    0.713963964    1.573078858    1.570501529    1.571563912
    0.718918919    1.577173596    1.574572793    1.575644852
    0.723873874    1.581364725    1.578739863    1.579821839
    0.728828829    1.585655337    1.583005812    1.584097954
    0.733783784    1.590048652    1.587373840    1.588476405
    0.738738739    1.594548025    1.591847281    1.592960535
    0.743693694    1.599156952    1.596429609    1.597553827
    0.748648649    1.603879076    1.601124444    1.602259911
    0.753603604    1.608718193    1.605935557    1.607082566
    0.758558559    1.613678256    1.610866878    1.612025735
    0.763513514    1.618763389    1.615922502    1.617093523
    0.768468468    1.623977886    1.621106698    1.622290208
    0.773423423    1.629326220    1.626423910    1.627620249
    0.778378378    1.634813051    1.631878769    1.633088287
    0.783333333    1.640443233    1.637476097    1.638699157
    0.788288288    1.646221817    1.643220914    1.644457893
    0.793243243    1.652154060    1.649118443    1.650369730
    0.798198198    1.658245426    1.655174114    1.656440115
    0.803153153    1.664501596    1.661393572    1.662674706
    0.808108108    1.670928468    1.667782677    1.669079378
    0.813063063    1.677532158    1.674347506    1.675660225
    0.818018018    1.684319001    1.681094355    1.682423560
    0.822972973    1.691295549    1.688029735    1.689375909
    0.827927928    1.698468568    1.695160368    1.696524013
    0.832882883    1.705845023    1.702493175    1.703874812
    0.837837838    1.713432070    1.710035268    1.711435435
    0.842792793    1.721237033    1.717793924    1.719213179
    0.847747748    1.729267379    1.725776565    1.727215484
    0.852702703    1.737530683    1.733990718    1.735449896
    0.857657658    1.746034578    1.742443969    1.743924023
    0.862612613    1.754786700    1.751143907    1.752645471
