# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.209459459    1.205889742    1.205210379    1.205490427
    1.214414414    1.205210481    1.204534039    1.204812883
    1.219369369    1.204533743    1.203860207    1.204137854
    1.224324324    1.203859524    1.203188882    1.203465335
    1.229279279    1.203187822    1.202520058    1.202795325
    1.234234234    1.202518633    1.201853734    1.202127820
    1.239189189    1.201851955    1.201189905    1.201462817
    1.244144144    1.201187782    1.200528568    1.200800311
    1.249099099    1.200526112    1.199869720    1.200140300
    1.254054054    1.199866941    1.199213357    1.199482779
    1.259009009    1.199210264    1.198559474    1.198827744
    1.263963964    1.198556078    1.197908067    1.198175192
    1.268918919    1.197904377    1.197259133    1.197525118
    1.273873874    1.197255159    1.196612667    1.196877517
    1.278828829    1.196608418    1.195968664    1.196232385
    1.283783784    1.195964149    1.195327120    1.195589718
    1.288738739    1.195322347    1.194688030    1.194949510
    1.293693694    1.194683009    1.194051388    1.194311757
    1.298648649    1.194046128    1.193417191    1.193676453
    1.303603604    1.193411699    1.192785433    1.193043594
    1.308558559    1.192779717    1.192156108    1.192413174
    1.313513514    1.192150178    1.191529211    1.191785188
    1.318468468    1.191523074    1.190904738    1.191159630
    1.323423423    1.190898401    1.190282682    1.190536495
    1.328378378    1.190276153    1.189663037    1.189915778
    1.333333333    1.189656325    1.189045798    1.189297471
    1.338288288    1.189038909    1.188430960    1.188681571
    1.343243243    1.188423901    1.187818516    1.188068070
    1.348198198    1.187811295    1.187208460    1.187456962
    1.353153153    1.187201083    1.186600786    1.186848242
    1.358108108    1.186593261    1.185995488    1.186241904
    1.363063063    1.185987821    1.185392560    1.185637940
    1.368018018    1.185384757    1.184791995    1.185036345
    1.372972973    1.184784063    1.184193787    1.184437113
    1.377927928    1.184185732    1.183597930    1.183840236
    1.382882883    1.183589758    1.183004417    1.183245708
    1.387837838    1.182996134    1.182413241    1.182653523
    1.392792793    1.182404853    1.181824395    1.182063674
    1.397747748    1.181815909    1.181237874    1.181476154
    1.402702703    1.181229294    1.180653670    1.180890956
    1.407657658    1.180645002    1.180071776    1.180308073
    1.412612613    1.180063026    1.179492185    1.179727500
    1.417567568    1.179483359    1.178914891    1.179149227
    1.422522523    1.178905993    1.178339887    1.178573249
    1.427477477    1.178330921    1.177767164    1.177999558
    1.432432432    1.177758137    1.177196717    1.177428148
    1.437387387    1.177187633    1.176628538    1.176859011
    1.442342342    1.176619402    1.176062620    1.176292139
    1.447297297    1.176053437    1.175498955    1.175727526
    1.452252252    1.175489729    1.174937536    1.175165163
    1.457207207    1.174928273    1.174378357    1.174605045
    1.462162162    1.174369059    1.173821409    1.174047163
    1.467117117    1.173812082    1.173266685    1.173491510
    1.472072072    1.173257333    1.172714177    1.172938079
    1.477027027    1.172704804    1.172163879    1.172386861
    1.481981982    1.172154489    1.171615783    1.171837850
    1.486936937    1.171606380    1.171069880    1.171291038
    1.491891892    1.171060468    1.170526165    1.170746417
    1.496846847    1.170516747    1.169984628    1.170203980
    1.501801802    1.169975208    1.169445262    1.169663719
    1.506756757    1.169435845    1.168908060    1.169125626
    1.511711712    1.168898649    1.168373015    1.168589694
    1.516666667    1.168363612    1.167840117    1.168055914
    1.521621622    1.167830727    1.167309360    1.167524280
    1.526576577    1.167299985    1.166780736    1.166994783
    1.531531532    1.166771380    1.166254237    1.166467416
    1.536486486    1.166244903    1.165729855    1.165942171
    1.541441441    1.165720547    1.165207583    1.165419039
    1.546396396    1.165198303    1.164687413    1.164898014
    1.551351351    1.164678164    1.164169336    1.164379088
    1.556306306    1.164160121    1.163653346    1.163862251
    1.561261261    1.163644168    1.163139434    1.163347498
    1.566216216    1.163130296    1.162627592    1.162834819
    1.571171171    1.162618496    1.162117813    1.162324207
    1.576126126    1.162108762    1.161610088    1.161815654
    1.581081081    1.161601085    1.161104411    1.161309152
    1.586036036    1.161095458    1.160600772    1.160804694
    1.590990991    1.160591872    1.160099164    1.160302270
    1.595945946    1.160090319    1.159599580    1.159801874
    1.600900901    1.159590792    1.159102010    1.159303498
    1.605855856    1.159093282    1.158606448    1.158807133
    1.610810811    1.158597782    1.158112886    1.158312772
    1.615765766    1.158104284    1.157621315    1.157820407
    1.620720721    1.157612779    1.157131728    1.157330029
    1.625675676    1.157123260    1.156644117    1.156841632
    1.630630631    1.156635719    1.156158474    1.156355206
    1.635585586    1.156150148    1.155674791    1.155870745
    1.640540541    1.155666539    1.155193060    1.155388240
    1.645495495    1.155184884    1.154713273    1.154907683
    1.650450450    1.154705175    1.154235423    1.154429066
    1.655405405    1.154227404    1.153759501    1.153952382
    1.660360360    1.153751564    1.153285500    1.153477623
    1.665315315    1.153277645    1.152813412    1.153004780
    1.670270270    1.152805642    1.152343228    1.152533847
    1.675225225    1.152335545    1.151874942    1.152064814
    1.680180180    1.151867346    1.151408545    1.151597675
    1.685135135    1.151401039    1.150944030    1.151132421
    1.690090090    1.150936614    1.150481389    1.150669044
    1.695045045    1.150474064    1.150020613    1.150207537
    1.700000000    1.150013382    1.149561695    1.149747892
    1.704954955    1.149554559    1.149104628    1.149290101
    1.709909910    1.149097588    1.148649403    1.148834157
    1.714864865    1.148642461    1.148196014    1.148380051
    1.719819820    1.148189170    1.147744451    1.147927775
    1.724774775    1.147737707    1.147294708    1.147477323
    1.729729730    1.147288064    1.146846776    1.147028686
    1.734684685    1.146840235    1.146400648    1.146581857
    1.739639640    1.146394210    1.145956317    1.146136827
    1.744594595    1.145949983    1.145513774    1.145693590
    1.749549550    1.145507545    1.145073012    1.145252138
    1.754504505    1.145066889    1.144634023    1.144812462
    1.759459459    1.144628008    1.144196800    1.144374555
    1.764414414    1.144190893    1.143761336    1.143938410
    1.769369369    1.143755538    1.143327622    1.143504020
    1.774324324    1.143321933    1.142895651    1.143071375
    1.779279279    1.142890073    1.142465415    1.142640470
    1.784234234    1.142459949    1.142036907    1.142211296
    1.789189189    1.142031553    1.141610120    1.141783846
    1.794144144    1.141604879    1.141185046    1.141358112
    1.799099099    1.141179919    1.140761677    1.140934087
    1.804054054    1.140756664    1.140340006    1.140511763
    1.809009009    1.140335108    1.139920026    1.140091134
    1.813963964    1.139915244    1.139501729    1.139672190
    1.818918919    1.139497063    1.139085107    1.139254926
    1.823873874    1.139080559    1.138670155    1.138839334
    1.828828829    1.138665724    1.138256863    1.138425406
    1.833783784    1.138252551    1.137845225    1.138013135
    1.838738739    1.137841031    1.137435234    1.137602514
    1.843693694    1.137431159    1.137026882    1.137193536
    1.848648649    1.137022927    1.136620162    1.136786192
    1.853603604    1.136616327    1.136215066    1.136380476
    1.858558559    1.136211352    1.135811589    1.135976382
    1.863513514    1.135807995    1.135409721    1.135573900
    1.868468468    1.135406249    1.135009457    1.135173025
    1.873423423    1.135006107    1.134610789    1.134773749
    1.878378378    1.134607560    1.134213710    1.134376065
    1.883333333    1.134210604    1.133818212    1.133979966
    1.888288288    1.133815229    1.133424290    1.133585445
    1.893243243    1.133421429    1.133031935    1.133192495
    1.898198198    1.133029198    1.132641141    1.132801108
    1.903153153    1.132638527    1.132251900    1.132411278
    1.908108108    1.132249411    1.131864207    1.132022998
    1.913063063    1.131861841    1.131478053    1.131636261
    1.918018018    1.131475812    1.131093432    1.131251059
    1.922972973    1.131091315    1.130710337    1.130867386
    1.927927928    1.130708345    1.130328761    1.130485236
    1.932882883    1.130326894    1.129948698    1.130104600
    1.937837838    1.129946955    1.129570140    1.129725473
    1.942792793    1.129568523    1.129193081    1.129347848
    1.947747748    1.129191588    1.128817513    1.128971717
    1.952702703    1.128816146    1.128443431    1.128597074
    1.957657658    1.128442189    1.128070827    1.128223912
    1.962612613    1.128069711    1.127699695    1.127852225
    1.967567568    1.127698704    1.127330028    1.127482006
    1.972522523    1.127329163    1.126961819    1.127113248
    1.977477477    1.126961080    1.126595063    1.126745945
    1.982432432    1.126594449    1.126229751    1.126380089
    1.987387387    1.126229263    1.125865878    1.126015675
    1.992342342    1.125865516    1.125503438    1.125652696
    1.997297297    1.125503201    1.125142423    1.125291145
    2.002252252    1.125142311    1.124782827    1.124931016
    2.007207207    1.124782841    1.124424643    1.124572302
    2.012162162    1.124424783    1.124067866    1.124214997
    2.017117117    1.124068131    1.123712489    1.123859094
    2.022072072    1.123712879    1.123358505    1.123504588
    2.027027027    1.123359021    1.123005909    1.123151471
    2.031981982    1.123006549    1.122654693    1.122799737
    2.036936937    1.122655458    1.122304851    1.122449381
    2.041891892    1.122305742    1.121956378    1.122100395
    2.046846847    1.121957393    1.121609267    1.121752774
    2.051801802    1.121610407    1.121263511    1.121406511
    2.056756757    1.121264776    1.120919105    1.121061600
    2.061711712    1.120920494    1.120576042    1.120718034
    2.066666667    1.120577556    1.120234316    1.120375809
    2.071621622    1.120235954    1.119893922    1.120034917
    2.076576577    1.119895683    1.119554852    1.119695352
    2.081531532    1.119556738    1.119217102    1.119357109
    2.086486486    1.119219111    1.118880664    1.119020181
    2.091441441    1.118882796    1.118545533    1.118684562
    2.096396396    1.118547788    1.118211703    1.118350246
    2.101351351    1.118214081    1.117879168    1.118017228
    2.106306306    1.117881669    1.117547922    1.117685501
    2.111261261    1.117550545    1.117217959    1.117355060
    2.116216216    1.117220704    1.116889273    1.117025898
    2.121171171    1.116892141    1.116561858    1.116698010
    2.126126126    1.116564848    1.116235709    1.116371389
    2.131081081    1.116238820    1.115910820    1.116046031
    2.136036036    1.115914052    1.115587185    1.115721928
    2.140990991    1.115590538    1.115264797    1.115399076
    2.145945946    1.115268271    1.114943653    1.115077469
    2.150900901    1.114947247    1.114623745    1.114757101
    2.155855856    1.114627459    1.114305067    1.114437966
    2.160810811    1.114308902    1.113987616    1.114120058
    2.165765766    1.113991569    1.113671384    1.113803373
    2.170720721    1.113675457    1.113356366    1.113487904
    2.175675676    1.113360558    1.113042557    1.113173646
    2.180630631    1.113046868    1.112729951    1.112860593
    2.185585586    1.112734380    1.112418543    1.112548739
    2.190540541    1.112423090    1.112108327    1.112238080
    2.195495495    1.112112991    1.111799297    1.111928610
    2.200450450    1.111804078    1.111491448    1.111620323
    2.205405405    1.111496347    1.111184775    1.111313213
    2.210360360    1.111189790    1.110879272    1.111007276
    2.215315315    1.110884404    1.110574935    1.110702506
    2.220270270    1.110580182    1.110271757    1.110398898
    2.225225225    1.110277120    1.109969733    1.110096446
    2.230180180    1.109975211    1.109668858    1.109795145
    2.235135135    1.109674451    1.109369127    1.109494990
    2.240090090    1.109374835    1.109070534    1.109195975
    2.245045045    1.109076356    1.108773075    1.108898096
    2.250000000    1.108779011    1.108476744    1.108601346
    2.254954955    1.108482793    1.108181535    1.108305722
    2.259909910    1.108187698    1.107887445    1.108011217
    2.264864865    1.107893720    1.107594466    1.107717827
    2.269819820    1.107600854    1.107302596    1.107425546
    2.274774775    1.107309095    1.107011828    1.107134369
    2.279729730    1.107018439    1.106722157    1.106844292
    2.284684685    1.106728879    1.106433579    1.106555310
    2.289639640    1.106440411    1.106146088    1.106267416
    2.294594595    1.106153031    1.105859679    1.105980607
    2.299549550    1.105866732    1.105574348    1.105694877
    2.304504505    1.105581511    1.105290090    1.105410221
    2.309459459    1.105297361    1.105006899    1.105126635
    2.314414414    1.105014279    1.104724770    1.104844114
    2.319369369    1.104732259    1.104443700    1.104562652
    2.324324324    1.104451297    1.104163683    1.104282245
    2.329279279    1.104171387    1.103884713    1.104002888
    2.334234234    1.103892525    1.103606788    1.103724576
    2.339189189    1.103614706    1.103329901    1.103447305
    2.344144144    1.103337925    1.103054048    1.103171070
    2.349099099    1.103062178    1.102779224    1.102895865
    2.354054054    1.102787460    1.102505424    1.102621687
    2.359009009    1.102513765    1.102232645    1.102348530
    2.363963964    1.102241090    1.101960881    1.102076391
    2.368918919    1.101969430    1.101690127    1.101805263
    2.373873874    1.101698780    1.101420379    1.101535144
    2.378828829    1.101429136    1.101151633    1.101266027
    2.383783784    1.101160493    1.100883883    1.100997909
    2.388738739    1.100892845    1.100617126    1.100730785
    2.393693694    1.100626190    1.100351356    1.100464650
    2.398648649    1.100360522    1.100086570    1.100199501
    2.403603604    1.100095837    1.099822763    1.099935332
    2.408558559    1.099832131    1.099559930    1.099672138
    2.413513514    1.099569398    1.099298066    1.099409917
    2.418468468    1.099307635    1.099037169    1.099148662
    2.423423423    1.099046837    1.098777232    1.098888371
    2.428378378    1.098786999    1.098518253    1.098629037
    2.433333333    1.098528118    1.098260226    1.098370658
    2.438288288    1.098270189    1.098003146    1.098113229
    2.443243243    1.098013208    1.097747011    1.097856745
    2.448198198    1.097757170    1.097491816    1.097601202
    2.453153153    1.097502071    1.097237555    1.097346596
    2.458108108    1.097247907    1.096984226    1.097092923
    2.463063063    1.096994674    1.096731823    1.096840178
    2.468018018    1.096742367    1.096480344    1.096588357
    2.472972973    1.096490983    1.096229782    1.096337456
    2.477927928    1.096240516    1.095980136    1.096087472
    2.482882883    1.095990964    1.095731399    1.095838399
    2.487837838    1.095742321    1.095483568    1.095590233
    2.492792793    1.095494583    1.095236640    1.095342971
    2.497747748    1.095247748    1.094990609    1.095096609
    2.502702703    1.095001810    1.094745473    1.094851142
    2.507657658    1.094756765    1.094501226    1.094606566
    2.512612613    1.094512610    1.094257865    1.094362878
    2.517567568    1.094269340    1.094015386    1.094120073
    2.522522523    1.094026952    1.093773785    1.093878147
    2.527477477    1.093785442    1.093533058    1.093637097
    2.532432432    1.093544804    1.093293201    1.093396919
    2.537387387    1.093305037    1.093054210    1.093157608
    2.542342342    1.093066135    1.092816081    1.092919160
    2.547297297    1.092828095    1.092578811    1.092681573
    2.552252252    1.092590913    1.092342395    1.092444841
    2.557207207    1.092354585    1.092106831    1.092208962
    2.562162162    1.092119107    1.091872112    1.091973931
    2.567117117    1.091884476    1.091638238    1.091739744
    2.572072072    1.091650688    1.091405202    1.091506398
    2.577027027    1.091417738    1.091173002    1.091273889
    2.581981982    1.091185623    1.090941634    1.091042213
    2.586936937    1.090954340    1.090711094    1.090811367
    2.591891892    1.090723885    1.090481378    1.090581346
    2.596846847    1.090494254    1.090252484    1.090352148
    2.601801802    1.090265443    1.090024406    1.090123768
    2.606756757    1.090037448    1.089797142    1.089896203
    2.611711712    1.089810267    1.089570687    1.089669449
    2.616666667    1.089583895    1.089345039    1.089443502
    2.621621622    1.089358329    1.089120194    1.089218360
    2.626576577    1.089133565    1.088896147    1.088994018
    2.631531532    1.088909600    1.088672896    1.088770472
    2.636486486    1.088686430    1.088450437    1.088547720
    2.641441441    1.088464052    1.088228767    1.088325758
    2.646396396    1.088242461    1.088007882    1.088104582
    2.651351351    1.088021655    1.087787778    1.087884188
    2.656306306    1.087801630    1.087568452    1.087664574
    2.661261261    1.087582383    1.087349901    1.087445736
    2.666216216    1.087363910    1.087132120    1.087227671
    2.671171171    1.087146208    1.086915108    1.087010374
    2.676126126    1.086929273    1.086698860    1.086793843
    2.681081081    1.086713102    1.086483373    1.086578074
    2.686036036    1.086497691    1.086268644    1.086363064
    2.690990991    1.086283038    1.086054669    1.086148809
    2.695945946    1.086069139    1.085841445    1.085935306
    2.700900901    1.085855990    1.085628968    1.085722553
    2.705855856    1.085643589    1.085417236    1.085510545
    2.710810811    1.085431931    1.085206245    1.085299279
    2.715765766    1.085221014    1.084995992    1.085088752
    2.720720721    1.085010835    1.084786473    1.084878961
    2.725675676    1.084801389    1.084577686    1.084669903
    2.730630631    1.084592675    1.084369627    1.084461573
    2.735585586    1.084384688    1.084162293    1.084253970
    2.740540541    1.084177426    1.083955681    1.084047090
    2.745495495    1.083970885    1.083749787    1.083840930
    2.750450450    1.083765063    1.083544609    1.083635486
    2.755405405    1.083559955    1.083340143    1.083430756
    2.760360360    1.083355560    1.083136386    1.083226736
    2.765315315    1.083151873    1.082933335    1.083023423
    2.770270270    1.082948892    1.082730988    1.082820814
    2.775225225    1.082746614    1.082529340    1.082618907
    2.780180180    1.082545035    1.082328390    1.082417697
    2.785135135    1.082344153    1.082128133    1.082217183
    2.790090090    1.082143964    1.081928567    1.082017360
    2.795045045    1.081944466    1.081729689    1.081818226
    2.800000000    1.081745655    1.081531496    1.081619779
